point_id,OBJECTID,accidents_on_segment,point_in_segment,lat,lon,cause,fatal,speed_limit,f85_kmh,percentage_over_speedlimit,road_class,land_use,safety_score_level,objects_detected_pct,<img>,image_url
A1219,55821,2,2,8.0949846,98.3375461,speeding,0,60,94.0,100,primary,URBAN,Monitor,"road: 33%, streetlight: 10%, vegetation: 10%, barrier: 6%, lane marking: 4%, guardrail: 1%, wall: 1%, curb: 1%, sidewalk: 1%, building: 1%, pole: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1219.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1219.jpg
A1220,16725,13,1,13.9666205,100.9326682,speeding,0,90,72.0,18,secondary,RURAL,Critical,"road: 28%, vegetation: 18%, streetlight: 5%, lane marking: 5%, barrier: 2%, telephone pole: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1220.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1220.jpg
A1221,16725,13,2,13.9575658,100.8572938,speeding,0,90,72.0,18,secondary,RURAL,Critical,"road: 31%, lane marking: 23%, vegetation: 9%, streetlight: 3%, terrain: 2%, utility pole: 2%, fence: 1%, building: 1%, pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1221.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1221.jpg
A1222,4315,7,1,8.3280718,99.9315901,speeding,0,90,100.0,38,trunk,RURAL,Monitor,"road: 27%, vegetation: 14%, terrain: 6%, lane marking: 3%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1222.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1222.jpg
A1223,4315,7,2,8.3177144,99.981235,speeding,0,90,100.0,38,trunk,RURAL,Monitor,"road: 33%, vegetation: 13%, barrier: 4%, wall: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1223.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1223.jpg
A1224,36134,2,1,10.4499108,98.8019902,speeding,0,80,103.0,67,trunk,RURAL,Monitor,"road: 37%, vegetation: 16%, lane marking: 14%, streetlight: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1224.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1224.jpg
A1225,36134,2,2,10.4832584,98.8133995,speeding,0,80,103.0,67,trunk,RURAL,Monitor,"road: 37%, vegetation: 16%, lane marking: 4%, curb: 1%, terrain: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1225.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1225.jpg
A1226,36157,6,1,11.4728092,99.5906232,speeding,0,80,107.0,72,trunk,RURAL,Monitor,"road: 35%, vegetation: 20%, terrain: 4%, lane marking: 3%, guardrail: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1226.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1226.jpg
A1227,36157,6,2,11.4294113,99.5494004,speeding,1,80,107.0,72,trunk,RURAL,Monitor,"road: 38%, vegetation: 13%, lane marking: 6%, terrain: 4%, guardrail: 3%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1227.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1227.jpg
A1228,35787,4,1,16.3144621,102.7927919,speeding,0,90,77.5,7,trunk,URBAN,Attention,"road: 43%, vegetation: 15%, lane marking: 3%, terrain: 2%, streetlight: 1%, wall: 1%, building: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1228.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1228.jpg
A1229,35787,4,2,16.3574801,102.8043361,speeding,0,90,77.5,7,trunk,URBAN,Attention,"road: 42%, vegetation: 6%, lane marking: 3%, building: 3%, streetlight: 2%, guardrail: 1%, terrain: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1229.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1229.jpg
A1230,19060,5,1,10.4985654,99.1619683,speeding,0,80,71.0,0,primary,URBAN,Monitor,"road: 31%, vegetation: 11%, lane marking: 8%, terrain: 5%, building: 4%, curb: 2%, streetlight: 1%, wall: 1%, sidewalk: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1230.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1230.jpg
A1231,19060,5,2,10.5103332,99.12129,speeding,0,80,71.0,0,primary,URBAN,Monitor,"road: 27%, train: 24%, building: 17%, lane marking: 8%, barrier: 8%, sidewalk: 6%, telephone pole: 4%, utility pole: 2%, streetlight: 1%, curb: 1%, vegetation: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1231.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1231.jpg
A1232,53556,2,1,15.1613379,103.0336156,speeding,0,87,94.2,32,secondary,RURAL,Critical,"road: 39%, vegetation: 16%, terrain: 6%, building: 3%, streetlight: 1%, lane marking: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1232.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1232.jpg
A1233,53556,2,2,15.276912,103.0003653,speeding,2,87,94.2,32,secondary,RURAL,Critical,"road: 41%, streetlight: 12%, building: 6%, lane marking: 4%, utility pole: 2%, barrier: 1%, curb: 1%, sidewalk: 1%, vegetation: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1233.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1233.jpg
A1234,34333,2,1,13.7812628,101.5525827,speeding,0,90,101.0,40,primary,URBAN,Monitor,"road: 37%, vegetation: 20%, lane marking: 4%, streetlight: 3%, terrain: 2%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1234.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1234.jpg
A1235,34333,2,2,13.781225,101.5363996,speeding,1,90,101.0,40,primary,URBAN,Monitor,"road: 36%, terrain: 11%, lane marking: 6%, vegetation: 3%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1235.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1235.jpg
A1236,48213,2,1,18.7608461,101.0041796,speeding,0,90,66.5,0,secondary,RURAL,Monitor,"vegetation: 29%, road: 26%, terrain: 10%, lane marking: 4%, telephone pole: 2%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1236.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1236.jpg
A1237,48213,2,2,18.8024451,100.8757125,speeding,0,90,66.5,0,secondary,RURAL,Monitor,"vegetation: 34%, road: 25%, terrain: 23%, lane marking: 5%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1237.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1237.jpg
A1238,33860,3,1,14.6077593,103.0390348,cutting-in,1,90,112.0,60,trunk,RURAL,Monitor,"road: 42%, vegetation: 12%, lane marking: 3%, streetlight: 2%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1238.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1238.jpg
A1239,33860,3,2,14.624915,102.8739716,speeding,0,90,112.0,60,trunk,RURAL,Monitor,"road: 42%, vegetation: 11%, streetlight: 4%, lane marking: 2%, terrain: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1239.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1239.jpg
A1240,35340,2,1,17.3862097,104.7621596,speeding,0,90,77.5,7,trunk,URBAN,Monitor,"road: 44%, vegetation: 6%, building: 5%, streetlight: 3%, telephone pole: 3%, lane marking: 2%, terrain: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1240.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1240.jpg
A1241,35340,2,2,17.3839076,104.7186686,speeding,0,90,77.5,7,trunk,URBAN,Monitor,"road: 35%, vegetation: 21%, terrain: 7%, streetlight: 3%, lane marking: 3%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1241.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1241.jpg
A1242,36637,2,1,17.9702628,103.034632,speeding,0,90,109.0,60,primary,RURAL,Stable,"road: 39%, vegetation: 21%, lane marking: 5%, terrain: 2%, telephone pole: 1%, guardrail: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1242.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1242.jpg
A1243,36637,2,2,18.0105428,103.0691478,cutting-in,0,90,109.0,60,primary,RURAL,Stable,"road: 37%, vegetation: 32%, streetlight: 12%, lane marking: 8%, sidewalk: 2%, building: 2%, terrain: 2%, pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1243.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1243.jpg
A1244,16079,9,1,16.5299342,99.47559,speeding,0,80,114.7,82,trunk,RURAL,Attention,"road: 36%, vegetation: 14%, streetlight: 8%, lane marking: 7%, guardrail: 1%, terrain: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1244.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1244.jpg
A1245,16079,9,2,16.6595274,99.3146371,speeding,0,80,114.7,82,trunk,RURAL,Attention,"road: 37%, vegetation: 8%, terrain: 6%, lane marking: 5%, telephone pole: 2%, building: 2%, guardrail: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1245.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1245.jpg
A1246,34546,5,1,12.5785008,102.1595572,speeding,0,90,102.0,47,trunk,RURAL,Monitor,"road: 40%, vegetation: 9%, building: 5%, lane marking: 3%, terrain: 3%, streetlight: 1%, sidewalk: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1246.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1246.jpg
A1247,34546,5,2,12.5422897,102.1568508,speeding,1,90,102.0,47,trunk,RURAL,Monitor,"road: 34%, vegetation: 17%, terrain: 9%, lane marking: 5%, streetlight: 1%, fence: 1%, building: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1247.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1247.jpg
A1248,43862,2,1,17.6717886,100.1139155,speeding,0,60,91.0,86,secondary,URBAN,Monitor,"vegetation: 35%, lane marking: 31%, road: 26%, curb: 2%, terrain: 2%, guardrail: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1248.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1248.jpg
A1249,43862,2,2,17.671795,100.1140456,speeding,0,60,91.0,86,secondary,URBAN,Monitor,"road: 31%, vegetation: 28%, lane marking: 6%, terrain: 3%, guardrail: 1%, fence: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1249.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1249.jpg
A1250,33637,4,1,13.4619807,100.098143,cutting-in,0,90,103.0,43,trunk,URBAN,Monitor,"road: 41%, streetlight: 5%, terrain: 4%, lane marking: 3%, telephone pole: 2%, vegetation: 2%, guardrail: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1250.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1250.jpg
A1251,33637,4,2,13.4402008,100.0640184,speeding,0,90,103.0,43,trunk,URBAN,Monitor,"road: 43%, lane marking: 6%, vegetation: 3%, streetlight: 2%, barrier: 1%, building: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1251.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1251.jpg
A1252,35880,3,1,14.0166883,100.7006527,speeding,0,90,62.0,0,secondary,URBAN,Attention,"road: 36%, streetlight: 3%, lane marking: 3%, fence: 3%, guardrail: 2%, wall: 2%, vegetation: 2%, terrain: 2%, curb: 1%, sidewalk: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1252.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1252.jpg
A1253,35880,3,2,14.0141783,100.7017538,speeding,0,90,62.0,0,secondary,URBAN,Attention,"road: 36%, lane marking: 15%, vegetation: 7%, barrier: 3%, streetlight: 2%, guardrail: 1%, terrain: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1253.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1253.jpg
A1254,49658,14,1,16.8798487,101.1093369,speeding,0,90,53.5,0,secondary,RURAL,Attention,"road: 38%, vegetation: 31%, lane marking: 9%, telephone pole: 3%, terrain: 2%, streetlight: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1254.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1254.jpg
A1255,49658,14,2,16.8729641,101.1580596,speeding,0,90,53.5,0,secondary,RURAL,Attention,"vegetation: 37%, road: 36%, lane marking: 12%, terrain: 4%, guardrail: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1255.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1255.jpg
A1256,16383,8,1,13.3005462,101.147589,speeding,0,90,95.7,56,trunk,URBAN,Attention,"road: 32%, terrain: 5%, lane marking: 4%, building: 2%, vegetation: 2%, streetlight: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1256.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1256.jpg
A1257,16383,8,2,13.3192376,101.1004372,speeding,0,90,95.7,56,trunk,URBAN,Attention,"lane marking: 41%, road: 29%, building: 8%, streetlight: 6%, vegetation: 3%, barrier: 2%, sidewalk: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1257.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1257.jpg
A1258,41678,3,1,16.0265721,99.8201946,speeding,0,90,99.5,39,secondary,RURAL,Monitor,"road: 44%, vegetation: 8%, building: 3%, lane marking: 1%, fence: 1%, terrain: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1258.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1258.jpg
A1259,41678,3,2,16.0565529,99.8557761,speeding,0,90,99.5,39,secondary,RURAL,Monitor,"road: 40%, vegetation: 12%, streetlight: 7%, lane marking: 6%, building: 2%, telephone pole: 1%, barrier: 1%, fence: 1%, sidewalk: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1259.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1259.jpg
A1260,36566,10,1,16.3401047,102.1665001,speeding,0,80,105.0,72,trunk,RURAL,Monitor,"road: 36%, vegetation: 16%, streetlight: 5%, lane marking: 5%, terrain: 5%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1260.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1260.jpg
A1261,36566,10,2,16.1372907,102.2453685,speeding,0,80,105.0,72,trunk,RURAL,Monitor,"road: 36%, vegetation: 9%, lane marking: 6%, terrain: 3%, building: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1261.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1261.jpg
A1262,33813,15,1,15.2447659,101.2621678,cutting-in,0,90,98.5,77,primary,RURAL,Stable,"road: 38%, lane marking: 6%, terrain: 5%, vegetation: 4%, building: 2%, streetlight: 1%, barrier: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1262.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1262.jpg
A1263,33813,15,2,15.2648245,101.3350716,speeding,0,90,98.5,77,primary,RURAL,Stable,"road: 37%, vegetation: 17%, lane marking: 9%, streetlight: 2%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1263.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1263.jpg
A1264,53281,2,1,15.0824144,102.839741,speeding,0,90,96.9,28,secondary,RURAL,Attention,"road: 43%, lane marking: 6%, streetlight: 4%, vegetation: 4%, fence: 2%, building: 1%, terrain: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1264.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1264.jpg
A1265,53281,2,2,15.2782892,102.7922536,speeding,1,90,96.9,28,secondary,RURAL,Attention,"road: 31%, vegetation: 24%, lane marking: 4%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1265.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1265.jpg
A1266,32582,7,1,13.840877,100.6720993,speeding,0,120,97.0,0,motorway,URBAN,Stable,"road: 39%, lane marking: 6%, vegetation: 6%, streetlight: 4%, barrier: 3%, guardrail: 1%, building: 1%, terrain: 1%, pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1266.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1266.jpg
A1267,32582,7,2,13.833646,100.6735705,speeding,0,120,97.0,0,motorway,URBAN,Stable,"road: 36%, streetlight: 15%, lane marking: 4%, terrain: 4%, fence: 3%, vegetation: 3%, street sign: 2%, building: 2%, barrier: 1%, guardrail: 1%, pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1267.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1267.jpg
A1268,34824,7,1,18.3152568,100.3023341,speeding,0,80,99.5,52,trunk,RURAL,Attention,"road: 36%, vegetation: 22%, terrain: 7%, lane marking: 4%, streetlight: 3%, curb: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1268.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1268.jpg
A1269,34824,7,2,18.2907337,100.2557628,speeding,0,80,99.5,52,trunk,RURAL,Attention,"lane marking: 44%, road: 29%, vegetation: 10%, terrain: 4%, streetlight: 3%, telephone pole: 1%, building: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1269.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1269.jpg
A1270,45846,2,1,6.6452992,100.3570336,speeding,0,90,100.0,35,secondary,RURAL,Monitor,"vegetation: 34%, road: 31%, lane marking: 7%, terrain: 2%, curb: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1270.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1270.jpg
A1271,45846,2,2,6.6466749,100.3525079,speeding,1,90,100.0,35,secondary,RURAL,Monitor,"road: 34%, vegetation: 21%, terrain: 5%, lane marking: 3%, utility pole: 2%, curb: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1271.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1271.jpg
A1272,39846,2,1,13.8502485,99.4143485,speeding,0,90,91.5,17,secondary,URBAN,Monitor,"road: 26%, vegetation: 16%, lane marking: 14%, sidewalk: 13%, telephone pole: 1%, wall: 1%, curb: 1%, terrain: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1272.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1272.jpg
A1273,39846,2,2,13.8448694,99.4080372,speeding,0,90,91.5,17,secondary,URBAN,Monitor,"road: 34%, lane marking: 11%, vegetation: 10%, streetlight: 4%, sidewalk: 4%, building: 2%, guardrail: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1273.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1273.jpg
A1274,15921,2,1,17.0338677,99.8254081,speeding,0,80,93.0,48,primary,URBAN,Monitor,"road: 33%, lane marking: 6%, vegetation: 6%, sidewalk: 5%, streetlight: 3%, fence: 3%, curb: 2%, utility pole: 2%, barrier: 1%, building: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1274.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1274.jpg
A1275,15921,2,2,17.0235416,99.8217108,speeding,0,80,93.0,48,primary,URBAN,Monitor,"road: 37%, lane marking: 7%, building: 6%, streetlight: 3%, sidewalk: 3%, vegetation: 2%, utility pole: 2%, telephone pole: 1%, barrier: 1%, curb: 1%, terrain: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1275.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1275.jpg
A1276,31307,9,1,15.1707251,104.7916099,speeding,0,90,100.0,38,primary,RURAL,Stable,"road: 20%, streetlight: 18%, lane marking: 10%, vegetation: 8%, building: 2%, terrain: 2%, pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1276.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1276.jpg
A1277,31307,9,2,15.1387665,104.7421865,speeding,0,90,100.0,38,primary,RURAL,Stable,"road: 35%, vegetation: 15%, lane marking: 10%, terrain: 6%, fence: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1277.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1277.jpg
A1278,16915,6,1,19.0162624,99.3022817,speeding,0,60,102.0,100,primary,RURAL,Stable,"road: 39%, vegetation: 23%, streetlight: 7%, terrain: 5%, lane marking: 3%, pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1278.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1278.jpg
A1279,16915,6,2,19.0164476,99.304457,speeding,0,60,102.0,100,primary,RURAL,Stable,"road: 38%, vegetation: 21%, streetlight: 7%, telephone pole: 4%, lane marking: 3%, utility pole: 2%, telephone booth: 1%, fence: 1%, terrain: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1279.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1279.jpg
A1280,23001,2,1,14.6030819,100.395158,speeding,0,90,96.0,27,primary,RURAL,Stable,"road: 36%, vegetation: 25%, terrain: 5%, lane marking: 4%, barrier: 2%, building: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1280.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1280.jpg
A1281,23001,2,2,14.6025332,100.3904781,speeding,0,90,96.0,27,primary,RURAL,Stable,"road: 39%, vegetation: 9%, lane marking: 4%, terrain: 3%, telephone pole: 2%, utility pole: 2%, barrier: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1281.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1281.jpg
A1282,34667,3,1,16.3987222,102.8656112,speeding,0,90,94.3,31,trunk,URBAN,Critical,"road: 40%, vegetation: 6%, streetlight: 4%, terrain: 4%, lane marking: 2%, guardrail: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1282.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1282.jpg
A1283,34667,3,2,16.4461785,102.7670024,speeding,0,90,94.3,31,trunk,URBAN,Critical,"road: 35%, vegetation: 21%, lane marking: 5%, streetlight: 4%, terrain: 4%, curb: 1%, sidewalk: 1%, pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1283.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1283.jpg
A1284,5797,3,1,14.3756706,100.1791133,speeding,1,90,106.0,52,trunk,RURAL,Monitor,"vegetation: 37%, road: 36%, lane marking: 4%, terrain: 4%, streetlight: 1%, guardrail: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1284.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1284.jpg
A1285,5797,3,2,14.3733938,100.1800422,speeding,0,90,106.0,52,trunk,RURAL,Monitor,"road: 36%, vegetation: 23%, terrain: 5%, lane marking: 4%, streetlight: 2%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1285.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1285.jpg
A1286,20096,2,1,7.4204228,99.6367704,speeding,0,80,101.0,63,primary,RURAL,Stable,"road: 35%, vegetation: 27%, lane marking: 5%, telephone pole: 3%, guardrail: 2%, terrain: 2%, fence: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1286.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1286.jpg
A1287,20096,2,2,7.4210529,99.6367197,speeding,0,80,101.0,63,primary,RURAL,Stable,"road: 37%, vegetation: 25%, terrain: 5%, lane marking: 4%, curb: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1287.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A1287.jpg
